mu_J,mu_M,mu_F,gamma,alpha,Kc,beta,f,mating_radius,density_radius,oviposition_radius,movement_radius,beta_0,delta_t_param
0.07894287109375,0.1956787109375,0.09548828125,0.06858154296875,0.000929931640625,153.3447265625,0.0254248046875,9.534912109375,7.56640625,2.13525390625,9.19677734375,1.83251953125,6.73583984375,1.559814453125
0.07894287109375,0.1956787109375,0.09548828125,0.06858154296875,0.000929931640625,153.3447265625,0.0313427734375,3.074951171875,7.56640625,2.13525390625,9.19677734375,1.83251953125,6.73583984375,1.559814453125
0.07894287109375,0.1956787109375,0.09548828125,0.06858154296875,0.000929931640625,153.3447265625,0.0313427734375,9.534912109375,7.00390625,2.13525390625,9.19677734375,1.83251953125,6.73583984375,1.559814453125
0.07894287109375,0.1956787109375,0.09548828125,0.06858154296875,0.000929931640625,153.3447265625,0.0313427734375,9.534912109375,7.56640625,3.70751953125,9.19677734375,1.83251953125,6.73583984375,1.559814453125
0.07894287109375,0.1956787109375,0.09548828125,0.06858154296875,0.000929931640625,153.3447265625,0.0313427734375,9.534912109375,7.56640625,2.13525390625,17.83935546875,1.83251953125,6.73583984375,1.559814453125
0.07894287109375,0.1956787109375,0.09548828125,0.06858154296875,0.000929931640625,153.3447265625,0.0313427734375,9.534912109375,7.56640625,2.13525390625,9.19677734375,2.75537109375,6.73583984375,1.559814453125
0.07894287109375,0.1956787109375,0.09548828125,0.06858154296875,0.000929931640625,153.3447265625,0.0313427734375,9.534912109375,7.56640625,2.13525390625,9.19677734375,1.83251953125,9.27001953125,1.559814453125
0.07894287109375,0.1956787109375,0.09548828125,0.06858154296875,0.000929931640625,153.3447265625,0.0313427734375,9.534912109375,7.56640625,2.13525390625,9.19677734375,1.83251953125,6.73583984375,1.508544921875
0.06400146484375001,0.0532958984375,0.14623046875,0.13133544921875,0.001930419921875,107.0556640625,0.0254248046875,3.074951171875,7.00390625,3.70751953125,17.83935546875,2.75537109375,9.27001953125,1.508544921875
0.09769287109375002,0.08317871093750001,0.12548828125,0.09483154296875002,0.000554931640625,190.8447265625,0.0238427734375,7.659912109375,9.56640625,3.38525390625,5.44677734375,3.08251953125,17.98583984375,1.184814453125
0.08275146484375001,0.08317871093750001,0.12548828125,0.09483154296875002,0.000554931640625,190.8447265625,0.0238427734375,7.659912109375,9.56640625,3.38525390625,5.44677734375,3.08251953125,17.98583984375,1.184814453125
0.09769287109375002,0.16579589843750003,0.12548828125,0.09483154296875002,0.000554931640625,190.8447265625,0.0238427734375,7.659912109375,9.56640625,3.38525390625,5.44677734375,3.08251953125,17.98583984375,1.184814453125
0.09769287109375002,0.08317871093750001,0.11623046875000001,0.09483154296875002,0.000554931640625,190.8447265625,0.0238427734375,7.659912109375,9.56640625,3.38525390625,5.44677734375,3.08251953125,17.98583984375,1.184814453125
0.09769287109375002,0.08317871093750001,0.12548828125,0.052585449218750004,0.000554931640625,190.8447265625,0.0238427734375,7.659912109375,9.56640625,3.38525390625,5.44677734375,3.08251953125,17.98583984375,1.184814453125
0.09769287109375002,0.08317871093750001,0.12548828125,0.09483154296875002,0.001555419921875,190.8447265625,0.0238427734375,7.659912109375,9.56640625,3.38525390625,5.44677734375,3.08251953125,17.98583984375,1.184814453125
0.09769287109375002,0.08317871093750001,0.12548828125,0.09483154296875002,0.000554931640625,144.5556640625,0.0238427734375,7.659912109375,9.56640625,3.38525390625,5.44677734375,3.08251953125,17.98583984375,1.184814453125
0.09769287109375002,0.08317871093750001,0.12548828125,0.09483154296875002,0.000554931640625,190.8447265625,0.0179248046875,7.659912109375,9.56640625,3.38525390625,5.44677734375,3.08251953125,17.98583984375,1.184814453125
0.09769287109375002,0.08317871093750001,0.12548828125,0.09483154296875002,0.000554931640625,190.8447265625,0.0238427734375,4.949951171875,9.56640625,3.38525390625,5.44677734375,3.08251953125,17.98583984375,1.184814453125
0.09769287109375002,0.08317871093750001,0.12548828125,0.09483154296875002,0.000554931640625,190.8447265625,0.0238427734375,7.659912109375,5.00390625,3.38525390625,5.44677734375,3.08251953125,17.98583984375,1.184814453125
0.09769287109375002,0.08317871093750001,0.12548828125,0.09483154296875002,0.000554931640625,190.8447265625,0.0238427734375,7.659912109375,9.56640625,2.45751953125,5.44677734375,3.08251953125,17.98583984375,1.184814453125
0.09769287109375002,0.08317871093750001,0.12548828125,0.09483154296875002,0.000554931640625,190.8447265625,0.0238427734375,7.659912109375,9.56640625,3.38525390625,6.58935546875,3.08251953125,17.98583984375,1.184814453125
0.09769287109375002,0.08317871093750001,0.12548828125,0.09483154296875002,0.000554931640625,190.8447265625,0.0238427734375,7.659912109375,9.56640625,3.38525390625,5.44677734375,1.50537109375,17.98583984375,1.184814453125
0.09769287109375002,0.08317871093750001,0.12548828125,0.09483154296875002,0.000554931640625,190.8447265625,0.0238427734375,7.659912109375,9.56640625,3.38525390625,5.44677734375,3.08251953125,13.02001953125,1.184814453125
0.09769287109375002,0.08317871093750001,0.12548828125,0.09483154296875002,0.000554931640625,190.8447265625,0.0238427734375,7.659912109375,9.56640625,3.38525390625,5.44677734375,3.08251953125,17.98583984375,1.883544921875
0.08275146484375001,0.16579589843750003,0.11623046875000001,0.052585449218750004,0.001555419921875,144.5556640625,0.0179248046875,4.949951171875,5.00390625,2.45751953125,6.58935546875,1.50537109375,13.02001953125,1.883544921875
0.06019287109375001,0.15817871093750002,0.06548828125,0.042331542968750004,0.0013049316406250002,115.8447265625,0.0388427734375,3.909912109375,5.56640625,5.88525390625,12.94677734375,5.58251953125,10.48583984375,1.934814453125
0.045251464843750006,0.15817871093750002,0.06548828125,0.042331542968750004,0.0013049316406250002,115.8447265625,0.0388427734375,3.909912109375,5.56640625,5.88525390625,12.94677734375,5.58251953125,10.48583984375,1.934814453125
0.06019287109375001,0.09079589843750001,0.06548828125,0.042331542968750004,0.0013049316406250002,115.8447265625,0.0388427734375,3.909912109375,5.56640625,5.88525390625,12.94677734375,5.58251953125,10.48583984375,1.934814453125
0.06019287109375001,0.15817871093750002,0.05623046875,0.042331542968750004,0.0013049316406250002,115.8447265625,0.0388427734375,3.909912109375,5.56640625,5.88525390625,12.94677734375,5.58251953125,10.48583984375,1.934814453125
0.06019287109375001,0.15817871093750002,0.06548828125,0.10508544921875002,0.0013049316406250002,115.8447265625,0.0388427734375,3.909912109375,5.56640625,5.88525390625,12.94677734375,5.58251953125,10.48583984375,1.934814453125
0.06019287109375001,0.15817871093750002,0.06548828125,0.042331542968750004,0.0008054199218750001,115.8447265625,0.0388427734375,3.909912109375,5.56640625,5.88525390625,12.94677734375,5.58251953125,10.48583984375,1.934814453125
0.06019287109375001,0.15817871093750002,0.06548828125,0.042331542968750004,0.0013049316406250002,69.5556640625,0.0388427734375,3.909912109375,5.56640625,5.88525390625,12.94677734375,5.58251953125,10.48583984375,1.934814453125
0.06019287109375001,0.15817871093750002,0.06548828125,0.042331542968750004,0.0013049316406250002,115.8447265625,0.032924804687499996,3.909912109375,5.56640625,5.88525390625,12.94677734375,5.58251953125,10.48583984375,1.934814453125
0.06019287109375001,0.15817871093750002,0.06548828125,0.042331542968750004,0.0013049316406250002,115.8447265625,0.0388427734375,8.699951171875,5.56640625,5.88525390625,12.94677734375,5.58251953125,10.48583984375,1.934814453125
0.06019287109375001,0.15817871093750002,0.06548828125,0.042331542968750004,0.0013049316406250002,115.8447265625,0.0388427734375,3.909912109375,9.00390625,5.88525390625,12.94677734375,5.58251953125,10.48583984375,1.934814453125
0.06019287109375001,0.15817871093750002,0.06548828125,0.042331542968750004,0.0013049316406250002,115.8447265625,0.0388427734375,3.909912109375,5.56640625,4.95751953125,12.94677734375,5.58251953125,10.48583984375,1.934814453125
0.06019287109375001,0.15817871093750002,0.06548828125,0.042331542968750004,0.0013049316406250002,115.8447265625,0.0388427734375,3.909912109375,5.56640625,5.88525390625,14.08935546875,5.58251953125,10.48583984375,1.934814453125
0.06019287109375001,0.15817871093750002,0.06548828125,0.042331542968750004,0.0013049316406250002,115.8447265625,0.0388427734375,3.909912109375,5.56640625,5.88525390625,12.94677734375,4.00537109375,10.48583984375,1.934814453125
0.06019287109375001,0.15817871093750002,0.06548828125,0.042331542968750004,0.0013049316406250002,115.8447265625,0.0388427734375,3.909912109375,5.56640625,5.88525390625,12.94677734375,5.58251953125,5.52001953125,1.934814453125
0.06019287109375001,0.15817871093750002,0.06548828125,0.042331542968750004,0.0013049316406250002,115.8447265625,0.0388427734375,3.909912109375,5.56640625,5.88525390625,12.94677734375,5.58251953125,10.48583984375,1.133544921875
0.045251464843750006,0.09079589843750001,0.05623046875,0.10508544921875002,0.0008054199218750001,69.5556640625,0.032924804687499996,8.699951171875,9.00390625,4.95751953125,14.08935546875,4.00537109375,5.52001953125,1.133544921875
0.05081787109375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001492431640625,59.5947265625,0.0200927734375,6.722412109375,8.56640625,1.51025390625,7.32177734375,4.95751953125,19.86083984375,1.372314453125
0.05462646484375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001492431640625,59.5947265625,0.0200927734375,6.722412109375,8.56640625,1.51025390625,7.32177734375,4.95751953125,19.86083984375,1.372314453125
0.05081787109375001,0.10954589843750001,0.08048828125,0.05545654296875001,0.001492431640625,59.5947265625,0.0200927734375,6.722412109375,8.56640625,1.51025390625,7.32177734375,4.95751953125,19.86083984375,1.372314453125
0.05081787109375001,0.06442871093750001,0.04123046875,0.05545654296875001,0.001492431640625,59.5947265625,0.0200927734375,6.722412109375,8.56640625,1.51025390625,7.32177734375,4.95751953125,19.86083984375,1.372314453125
0.05081787109375001,0.06442871093750001,0.08048828125,0.09196044921875002,0.001492431640625,59.5947265625,0.0200927734375,6.722412109375,8.56640625,1.51025390625,7.32177734375,4.95751953125,19.86083984375,1.372314453125
0.05081787109375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001367919921875,59.5947265625,0.0200927734375,6.722412109375,8.56640625,1.51025390625,7.32177734375,4.95751953125,19.86083984375,1.372314453125
0.05081787109375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001492431640625,163.3056640625,0.0200927734375,6.722412109375,8.56640625,1.51025390625,7.32177734375,4.95751953125,19.86083984375,1.372314453125
0.05081787109375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001492431640625,59.5947265625,0.0141748046875,6.722412109375,8.56640625,1.51025390625,7.32177734375,4.95751953125,19.86083984375,1.372314453125
0.05081787109375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001492431640625,59.5947265625,0.0200927734375,7.762451171875,8.56640625,1.51025390625,7.32177734375,4.95751953125,19.86083984375,1.372314453125
0.05081787109375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001492431640625,59.5947265625,0.0200927734375,6.722412109375,4.00390625,1.51025390625,7.32177734375,4.95751953125,19.86083984375,1.372314453125
0.05081787109375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001492431640625,59.5947265625,0.0200927734375,6.722412109375,8.56640625,5.58251953125,7.32177734375,4.95751953125,19.86083984375,1.372314453125
0.05081787109375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001492431640625,59.5947265625,0.0200927734375,6.722412109375,8.56640625,1.51025390625,15.96435546875,4.95751953125,19.86083984375,1.372314453125
0.05081787109375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001492431640625,59.5947265625,0.0200927734375,6.722412109375,8.56640625,1.51025390625,7.32177734375,2.13037109375,19.86083984375,1.372314453125
0.05081787109375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001492431640625,59.5947265625,0.0200927734375,6.722412109375,8.56640625,1.51025390625,7.32177734375,4.95751953125,14.89501953125,1.372314453125
0.05081787109375001,0.06442871093750001,0.08048828125,0.05545654296875001,0.001492431640625,59.5947265625,0.0200927734375,6.722412109375,8.56640625,1.51025390625,7.32177734375,4.95751953125,19.86083984375,1.321044921875
0.05462646484375001,0.10954589843750001,0.04123046875,0.09196044921875002,0.001367919921875,163.3056640625,0.0141748046875,7.762451171875,4.00390625,5.58251953125,15.96435546875,2.13037109375,14.89501953125,1.321044921875
0.08831787109375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000742431640625,134.5947265625,0.0350927734375,2.972412109375,4.56640625,4.01025390625,14.82177734375,2.45751953125,12.36083984375,0.622314453125
0.09212646484375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000742431640625,134.5947265625,0.0350927734375,2.972412109375,4.56640625,4.01025390625,14.82177734375,2.45751953125,12.36083984375,0.622314453125
0.08831787109375,0.18454589843750002,0.14048828124999999,0.10795654296875001,0.000742431640625,134.5947265625,0.0350927734375,2.972412109375,4.56640625,4.01025390625,14.82177734375,2.45751953125,12.36083984375,0.622314453125
0.08831787109375,0.13942871093750003,0.10123046875,0.10795654296875001,0.000742431640625,134.5947265625,0.0350927734375,2.972412109375,4.56640625,4.01025390625,14.82177734375,2.45751953125,12.36083984375,0.622314453125
0.08831787109375,0.13942871093750003,0.14048828124999999,0.039460449218750006,0.000742431640625,134.5947265625,0.0350927734375,2.972412109375,4.56640625,4.01025390625,14.82177734375,2.45751953125,12.36083984375,0.622314453125
0.08831787109375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000617919921875,134.5947265625,0.0350927734375,2.972412109375,4.56640625,4.01025390625,14.82177734375,2.45751953125,12.36083984375,0.622314453125
0.08831787109375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000742431640625,88.3056640625,0.0350927734375,2.972412109375,4.56640625,4.01025390625,14.82177734375,2.45751953125,12.36083984375,0.622314453125
0.08831787109375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000742431640625,134.5947265625,0.0291748046875,2.972412109375,4.56640625,4.01025390625,14.82177734375,2.45751953125,12.36083984375,0.622314453125
0.08831787109375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000742431640625,134.5947265625,0.0350927734375,4.012451171875,4.56640625,4.01025390625,14.82177734375,2.45751953125,12.36083984375,0.622314453125
0.08831787109375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000742431640625,134.5947265625,0.0350927734375,2.972412109375,8.00390625,4.01025390625,14.82177734375,2.45751953125,12.36083984375,0.622314453125
0.08831787109375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000742431640625,134.5947265625,0.0350927734375,2.972412109375,4.56640625,3.08251953125,14.82177734375,2.45751953125,12.36083984375,0.622314453125
0.08831787109375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000742431640625,134.5947265625,0.0350927734375,2.972412109375,4.56640625,4.01025390625,8.46435546875,2.45751953125,12.36083984375,0.622314453125
0.08831787109375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000742431640625,134.5947265625,0.0350927734375,2.972412109375,4.56640625,4.01025390625,14.82177734375,4.63037109375,12.36083984375,0.622314453125
0.08831787109375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000742431640625,134.5947265625,0.0350927734375,2.972412109375,4.56640625,4.01025390625,14.82177734375,2.45751953125,7.39501953125,0.622314453125
0.08831787109375,0.13942871093750003,0.14048828124999999,0.10795654296875001,0.000742431640625,134.5947265625,0.0350927734375,2.972412109375,4.56640625,4.01025390625,14.82177734375,2.45751953125,12.36083984375,0.571044921875
0.09212646484375,0.18454589843750002,0.10123046875,0.039460449218750006,0.000617919921875,88.3056640625,0.0291748046875,4.012451171875,8.00390625,3.08251953125,8.46435546875,4.63037109375,7.39501953125,0.571044921875
0.06956787109375001,0.10192871093750001,0.05048828125,0.08170654296875002,0.001117431640625,172.0947265625,0.0125927734375,4.847412109375,2.56640625,5.26025390625,18.57177734375,1.20751953125,16.11083984375,1.747314453125
0.07337646484375002,0.10192871093750001,0.05048828125,0.08170654296875002,0.001117431640625,172.0947265625,0.0125927734375,4.847412109375,2.56640625,5.26025390625,18.57177734375,1.20751953125,16.11083984375,1.747314453125
0.06956787109375001,0.0720458984375,0.05048828125,0.08170654296875002,0.001117431640625,172.0947265625,0.0125927734375,4.847412109375,2.56640625,5.26025390625,18.57177734375,1.20751953125,16.11083984375,1.747314453125
0.06956787109375001,0.10192871093750001,0.13123046875,0.08170654296875002,0.001117431640625,172.0947265625,0.0125927734375,4.847412109375,2.56640625,5.26025390625,18.57177734375,1.20751953125,16.11083984375,1.747314453125
0.06956787109375001,0.10192871093750001,0.05048828125,0.11821044921875001,0.001117431640625,172.0947265625,0.0125927734375,4.847412109375,2.56640625,5.26025390625,18.57177734375,1.20751953125,16.11083984375,1.747314453125
0.06956787109375001,0.10192871093750001,0.05048828125,0.08170654296875002,0.000992919921875,172.0947265625,0.0125927734375,4.847412109375,2.56640625,5.26025390625,18.57177734375,1.20751953125,16.11083984375,1.747314453125
0.06956787109375001,0.10192871093750001,0.05048828125,0.08170654296875002,0.001117431640625,125.8056640625,0.0125927734375,4.847412109375,2.56640625,5.26025390625,18.57177734375,1.20751953125,16.11083984375,1.747314453125
0.06956787109375001,0.10192871093750001,0.05048828125,0.08170654296875002,0.001117431640625,172.0947265625,0.0216748046875,4.847412109375,2.56640625,5.26025390625,18.57177734375,1.20751953125,16.11083984375,1.747314453125
0.06956787109375001,0.10192871093750001,0.05048828125,0.08170654296875002,0.001117431640625,172.0947265625,0.0125927734375,5.887451171875,2.56640625,5.26025390625,18.57177734375,1.20751953125,16.11083984375,1.747314453125
0.06956787109375001,0.10192871093750001,0.05048828125,0.08170654296875002,0.001117431640625,172.0947265625,0.0125927734375,4.847412109375,2.00390625,5.26025390625,18.57177734375,1.20751953125,16.11083984375,1.747314453125
0.06956787109375001,0.10192871093750001,0.05048828125,0.08170654296875002,0.001117431640625,172.0947265625,0.0125927734375,4.847412109375,2.56640625,4.33251953125,18.57177734375,1.20751953125,16.11083984375,1.747314453125
0.06956787109375001,0.10192871093750001,0.05048828125,0.08170654296875002,0.001117431640625,172.0947265625,0.0125927734375,4.847412109375,2.56640625,5.26025390625,19.71435546875,1.20751953125,16.11083984375,1.747314453125
0.06956787109375001,0.10192871093750001,0.05048828125,0.08170654296875002,0.001117431640625,172.0947265625,0.0125927734375,4.847412109375,2.56640625,5.26025390625,18.57177734375,5.88037109375,16.11083984375,1.747314453125
0.06956787109375001,0.10192871093750001,0.05048828125,0.08170654296875002,0.001117431640625,172.0947265625,0.0125927734375,4.847412109375,2.56640625,5.26025390625,18.57177734375,1.20751953125,18.64501953125,1.747314453125
0.06956787109375001,0.10192871093750001,0.05048828125,0.08170654296875002,0.001117431640625,172.0947265625,0.0125927734375,4.847412109375,2.56640625,5.26025390625,18.57177734375,1.20751953125,16.11083984375,0.946044921875
0.07337646484375002,0.0720458984375,0.13123046875,0.11821044921875001,0.000992919921875,125.8056640625,0.0216748046875,5.887451171875,2.00390625,4.33251953125,19.71435546875,5.88037109375,18.64501953125,0.946044921875
0.032067871093750006,0.1769287109375,0.11048828124999999,0.13420654296875,0.001867431640625,97.0947265625,0.027592773437500002,8.597412109375,6.56640625,2.76025390625,11.07177734375,3.70751953125,8.61083984375,0.997314453125
0.035876464843750004,0.1769287109375,0.11048828124999999,0.13420654296875,0.001867431640625,97.0947265625,0.027592773437500002,8.597412109375,6.56640625,2.76025390625,11.07177734375,3.70751953125,8.61083984375,0.997314453125
0.032067871093750006,0.14704589843750002,0.11048828124999999,0.13420654296875,0.001867431640625,97.0947265625,0.027592773437500002,8.597412109375,6.56640625,2.76025390625,11.07177734375,3.70751953125,8.61083984375,0.997314453125
0.032067871093750006,0.1769287109375,0.07123046875,0.13420654296875,0.001867431640625,97.0947265625,0.027592773437500002,8.597412109375,6.56640625,2.76025390625,11.07177734375,3.70751953125,8.61083984375,0.997314453125
0.032067871093750006,0.1769287109375,0.11048828124999999,0.06571044921875001,0.001867431640625,97.0947265625,0.027592773437500002,8.597412109375,6.56640625,2.76025390625,11.07177734375,3.70751953125,8.61083984375,0.997314453125
0.032067871093750006,0.1769287109375,0.11048828124999999,0.13420654296875,0.001742919921875,97.0947265625,0.027592773437500002,8.597412109375,6.56640625,2.76025390625,11.07177734375,3.70751953125,8.61083984375,0.997314453125
0.032067871093750006,0.1769287109375,0.11048828124999999,0.13420654296875,0.001867431640625,50.8056640625,0.027592773437500002,8.597412109375,6.56640625,2.76025390625,11.07177734375,3.70751953125,8.61083984375,0.997314453125
0.032067871093750006,0.1769287109375,0.11048828124999999,0.13420654296875,0.001867431640625,97.0947265625,0.0366748046875,8.597412109375,6.56640625,2.76025390625,11.07177734375,3.70751953125,8.61083984375,0.997314453125
0.032067871093750006,0.1769287109375,0.11048828124999999,0.13420654296875,0.001867431640625,97.0947265625,0.027592773437500002,9.637451171875,6.56640625,2.76025390625,11.07177734375,3.70751953125,8.61083984375,0.997314453125
0.032067871093750006,0.1769287109375,0.11048828124999999,0.13420654296875,0.001867431640625,97.0947265625,0.027592773437500002,8.597412109375,6.00390625,2.76025390625,11.07177734375,3.70751953125,8.61083984375,0.997314453125
0.032067871093750006,0.1769287109375,0.11048828124999999,0.13420654296875,0.001867431640625,97.0947265625,0.027592773437500002,8.597412109375,6.56640625,1.83251953125,11.07177734375,3.70751953125,8.61083984375,0.997314453125
0.032067871093750006,0.1769287109375,0.11048828124999999,0.13420654296875,0.001867431640625,97.0947265625,0.027592773437500002,8.597412109375,6.56640625,2.76025390625,12.21435546875,3.70751953125,8.61083984375,0.997314453125
0.032067871093750006,0.1769287109375,0.11048828124999999,0.13420654296875,0.001867431640625,97.0947265625,0.027592773437500002,8.597412109375,6.56640625,2.76025390625,11.07177734375,3.38037109375,8.61083984375,0.997314453125
0.032067871093750006,0.1769287109375,0.11048828124999999,0.13420654296875,0.001867431640625,97.0947265625,0.027592773437500002,8.597412109375,6.56640625,2.76025390625,11.07177734375,3.70751953125,11.14501953125,0.997314453125
0.032067871093750006,0.1769287109375,0.11048828124999999,0.13420654296875,0.001867431640625,97.0947265625,0.027592773437500002,8.597412109375,6.56640625,2.76025390625,11.07177734375,3.70751953125,8.61083984375,1.696044921875
0.035876464843750004,0.14704589843750002,0.07123046875,0.06571044921875001,0.001742919921875,50.8056640625,0.0366748046875,9.637451171875,6.00390625,1.83251953125,12.21435546875,3.38037109375,11.14501953125,1.696044921875
0.02972412109375,0.09724121093750002,0.09923828125,0.039050292968750004,0.000601806640625,139.2822265625,0.0341552734375,5.081787109375,7.81640625,4.79150390625,11.54052734375,5.11376953125,16.57958984375,1.137939453125
0.06634521484375,0.09724121093750002,0.09923828125,0.039050292968750004,0.000601806640625,139.2822265625,0.0341552734375,5.081787109375,7.81640625,4.79150390625,11.54052734375,5.11376953125,16.57958984375,1.137939453125
0.02972412109375,0.12360839843750002,0.09923828125,0.039050292968750004,0.000601806640625,139.2822265625,0.0341552734375,5.081787109375,7.81640625,4.79150390625,11.54052734375,5.11376953125,16.57958984375,1.137939453125
0.02972412109375,0.09724121093750002,0.09748046875,0.039050292968750004,0.000601806640625,139.2822265625,0.0341552734375,5.081787109375,7.81640625,4.79150390625,11.54052734375,5.11376953125,16.57958984375,1.137939453125
